product,price,quantity,date,region,revenue
periwinkle morsel,1.25,481,2021-03-22,south,601.25
periwinkle morsel,1.25,442,2021-03-22,east,552.5
periwinkle morsel,1.25,496,2021-03-22,west,620.0
vermilion morsel,4.99,406,2021-03-22,north,2025.94
vermilion morsel,4.99,494,2021-03-22,south,2465.06
vermilion morsel,4.99,420,2021-03-22,east,2095.8
vermilion morsel,4.99,406,2021-03-22,west,2025.94
lapis morsel,1.99,415,2021-03-22,north,825.85
lapis morsel,1.99,499,2021-03-22,south,993.01
lapis morsel,1.99,434,2021-03-22,east,863.66
lapis morsel,1.99,442,2021-03-22,west,879.58
pink morsel,5.0,494,2021-03-23,north,2470.0
pink morsel,5.0,448,2021-03-23,south,2240.0
pink morsel,5.0,431,2021-03-23,east,2155.0
pink morsel,5.0,401,2021-03-23,west,2005.0
gold morsel,9.99,481,2021-03-23,north,4805.1900000000005
gold morsel,9.99,439,2021-03-23,south,4385.61
gold morsel,9.99,497,2021-03-23,east,4965.03
gold morsel,9.99,496,2021-03-23,west,4955.04
magenta morsel,2.5,408,2021-03-23,north,1020.0
magenta morsel,2.5,444,2021-03-23,south,1110.0
magenta morsel,2.5,469,2021-03-23,east,1172.5
magenta morsel,2.5,427,2021-03-23,west,1067.5
chartreuse morsel,3.0,473,2021-03-23,north,1419.0
chartreuse morsel,3.0,404,2021-03-23,south,1212.0
chartreuse morsel,3.0,416,2021-03-23,east,1248.0
chartreuse morsel,3.0,498,2021-03-23,west,1494.0
periwinkle morsel,1.25,416,2021-03-23,north,520.0
periwinkle morsel,1.25,427,2021-03-23,south,533.75
periwinkle morsel,1.25,401,2021-03-23,east,501.25
periwinkle morsel,1.25,449,2021-03-23,west,561.25
vermilion morsel,4.99,433,2021-03-23,north,2160.67
vermilion morsel,4.99,461,2021-03-23,south,2300.39
vermilion morsel,4.99,459,2021-03-23,east,2290.4100000000003
vermilion morsel,4.99,442,2021-03-23,west,2205.58
lapis morsel,1.99,480,2021-03-23,north,955.2
lapis morsel,1.99,462,2021-03-23,south,919.38
lapis morsel,1.99,404,2021-03-23,east,803.96
lapis morsel,1.99,417,2021-03-23,west,829.83
pink morsel,5.0,401,2021-03-24,north,2005.0
pink morsel,5.0,415,2021-03-24,south,2075.0
pink morsel,5.0,416,2021-03-24,east,2080.0
pink morsel,5.0,479,2021-03-24,west,2395.0
gold morsel,9.99,420,2021-03-24,north,4195.8
gold morsel,9.99,445,2021-03-24,south,4445.55
gold morsel,9.99,424,2021-03-24,east,4235.76
gold morsel,9.99,400,2021-03-24,west,3996.0
magenta morsel,2.5,471,2021-03-24,north,1177.5
magenta morsel,2.5,490,2021-03-24,south,1225.0
magenta morsel,2.5,409,2021-03-24,east,1022.5
magenta morsel,2.5,418,2021-03-24,west,1045.0
chartreuse morsel,3.0,433,2021-03-24,north,1299.0
chartreuse morsel,3.0,466,2021-03-24,south,1398.0
chartreuse morsel,3.0,472,2021-03-24,east,1416.0
chartreuse morsel,3.0,488,2021-03-24,west,1464.0
periwinkle morsel,1.25,483,2021-03-24,north,603.75
periwinkle morsel,1.25,400,2021-03-24,south,500.0
periwinkle morsel,1.25,473,2021-03-24,east,591.25
periwinkle morsel,1.25,482,2021-03-24,west,602.5
vermilion morsel,4.99,476,2021-03-24,north,2375.2400000000002
vermilion morsel,4.99,490,2021-03-24,south,2445.1
vermilion morsel,4.99,413,2021-03-24,east,2060.87
vermilion morsel,4.99,406,2021-03-24,west,2025.94
lapis morsel,1.99,424,2021-03-24,north,843.76
lapis morsel,1.99,463,2021-03-24,south,921.37
lapis morsel,1.99,490,2021-03-24,east,975.1
lapis morsel,1.99,485,2021-03-24,west,965.15
pink morsel,5.0,487,2021-03-25,north,2435.0
pink morsel,5.0,411,2021-03-25,south,2055.0
pink morsel,5.0,426,2021-03-25,east,2130.0
pink morsel,5.0,473,2021-03-25,west,2365.0
gold morsel,9.99,470,2021-03-25,north,4695.3
gold morsel,9.99,474,2021-03-25,south,4735.26
gold morsel,9.99,484,2021-03-25,east,4835.16
gold morsel,9.99,462,2021-03-25,west,4615.38
magenta morsel,2.5,499,2021-03-25,north,1247.5
magenta morsel,2.5,437,2021-03-25,south,1092.5
magenta morsel,2.5,450,2021-03-25,east,1125.0
magenta morsel,2.5,423,2021-03-25,west,1057.5
chartreuse morsel,3.0,466,2021-03-25,north,1398.0
chartreuse morsel,3.0,459,2021-03-25,south,1377.0
chartreuse morsel,3.0,478,2021-03-25,east,1434.0
chartreuse morsel,3.0,450,2021-03-25,west,1350.0
periwinkle morsel,1.25,432,2021-03-25,north,540.0
periwinkle morsel,1.25,477,2021-03-25,south,596.25
periwinkle morsel,1.25,427,2021-03-25,east,533.75
periwinkle morsel,1.25,429,2021-03-25,west,536.25
vermilion morsel,4.99,456,2021-03-25,north,2275.44
vermilion morsel,4.99,499,2021-03-25,south,2490.01
vermilion morsel,4.99,433,2021-03-25,east,2160.67
vermilion morsel,4.99,463,2021-03-25,west,2310.37
lapis morsel,1.99,469,2021-03-25,north,933.31
lapis morsel,1.99,436,2021-03-25,south,867.64
lapis morsel,1.99,483,2021-03-25,east,961.17
lapis morsel,1.99,489,2021-03-25,west,973.11
pink morsel,5.0,464,2021-03-26,north,2320.0
pink morsel,5.0,465,2021-03-26,south,2325.0
pink morsel,5.0,442,2021-03-26,east,2210.0
pink morsel,5.0,445,2021-03-26,west,2225.0
gold morsel,9.99,467,2021-03-26,north,4665.33
gold morsel,9.99,467,2021-03-26,south,4665.33
gold morsel,9.99,454,2021-03-26,east,4535.46
gold morsel,9.99,418,2021-03-26,west,4175.82
magenta morsel,2.5,424,2021-03-26,north,1060.0
magenta morsel,2.5,458,2021-03-26,south,1145.0
magenta morsel,2.5,481,2021-03-26,east,1202.5
magenta morsel,2.5,494,2021-03-26,west,1235.0
chartreuse morsel,3.0,429,2021-03-26,north,1287.0
chartreuse morsel,3.0,422,2021-03-26,south,1266.0
chartreuse morsel,3.0,471,2021-03-26,east,1413.0
chartreuse morsel,3.0,415,2021-03-26,west,1245.0
periwinkle morsel,1.25,426,2021-03-26,north,532.5
periwinkle morsel,1.25,477,2021-03-26,south,596.25
periwinkle morsel,1.25,400,2021-03-26,east,500.0
periwinkle morsel,1.25,412,2021-03-26,west,515.0
vermilion morsel,4.99,420,2021-03-26,north,2095.8
vermilion morsel,4.99,456,2021-03-26,south,2275.44
vermilion morsel,4.99,497,2021-03-26,east,2480.03
vermilion morsel,4.99,452,2021-03-26,west,2255.48
lapis morsel,1.99,465,2021-03-26,north,925.35
lapis morsel,1.99,431,2021-03-26,south,857.6899999999999
lapis morsel,1.99,493,2021-03-26,east,981.07
lapis morsel,1.99,415,2021-03-26,west,825.85
pink morsel,5.0,493,2021-03-27,north,2465.0
pink morsel,5.0,435,2021-03-27,south,2175.0
pink morsel,5.0,429,2021-03-27,east,2145.0
pink morsel,5.0,417,2021-03-27,west,2085.0
gold morsel,9.99,480,2021-03-27,north,4795.2
gold morsel,9.99,497,2021-03-27,south,4965.03
gold morsel,9.99,418,2021-03-27,east,4175.82
gold morsel,9.99,453,2021-03-27,west,4525.47
magenta morsel,2.5,482,2021-03-27,north,1205.0
magenta morsel,2.5,469,2021-03-27,south,1172.5
magenta morsel,2.5,479,2021-03-27,east,1197.5
magenta morsel,2.5,445,2021-03-27,west,1112.5
chartreuse morsel,3.0,406,2021-03-27,north,1218.0
chartreuse morsel,3.0,433,2021-03-27,south,1299.0
chartreuse morsel,3.0,412,2021-03-27,east,1236.0
chartreuse morsel,3.0,433,2021-03-27,west,1299.0
periwinkle morsel,1.25,440,2021-03-27,north,550.0
periwinkle morsel,1.25,438,2021-03-27,south,547.5
periwinkle morsel,1.25,459,2021-03-27,east,573.75
periwinkle morsel,1.25,494,2021-03-27,west,617.5
vermilion morsel,4.99,496,2021-03-27,north,2475.04
vermilion morsel,4.99,478,2021-03-27,south,2385.2200000000003
vermilion morsel,4.99,494,2021-03-27,east,2465.06
vermilion morsel,4.99,420,2021-03-27,west,2095.8
lapis morsel,1.99,429,2021-03-27,north,853.71
lapis morsel,1.99,454,2021-03-27,south,903.46
lapis morsel,1.99,466,2021-03-27,east,927.34
lapis morsel,1.99,479,2021-03-27,west,953.21
pink morsel,5.0,462,2021-03-28,north,2310.0
pink morsel,5.0,414,2021-03-28,south,2070.0
pink morsel,5.0,471,2021-03-28,east,2355.0
pink morsel,5.0,482,2021-03-28,west,2410.0
gold morsel,9.99,448,2021-03-28,north,4475.52
gold morsel,9.99,424,2021-03-28,south,4235.76
gold morsel,9.99,486,2021-03-28,east,4855.14
gold morsel,9.99,401,2021-03-28,west,4005.9900000000002
magenta morsel,2.5,488,2021-03-28,north,1220.0
magenta morsel,2.5,487,2021-03-28,south,1217.5
magenta morsel,2.5,452,2021-03-28,east,1130.0
magenta morsel,2.5,462,2021-03-28,west,1155.0
chartreuse morsel,3.0,404,2021-03-28,north,1212.0
chartreuse morsel,3.0,400,2021-03-28,south,1200.0
chartreuse morsel,3.0,431,2021-03-28,east,1293.0
chartreuse morsel,3.0,482,2021-03-28,west,1446.0
periwinkle morsel,1.25,489,2021-03-28,north,611.25
periwinkle morsel,1.25,457,2021-03-28,south,571.25
periwinkle morsel,1.25,491,2021-03-28,east,613.75
periwinkle morsel,1.25,493,2021-03-28,west,616.25
vermilion morsel,4.99,468,2021-03-28,north,2335.32
vermilion morsel,4.99,426,2021-03-28,south,2125.7400000000002
vermilion morsel,4.99,488,2021-03-28,east,2435.12
vermilion morsel,4.99,483,2021-03-28,west,2410.17
lapis morsel,1.99,428,2021-03-28,north,851.72
lapis morsel,1.99,464,2021-03-28,south,923.36
lapis morsel,1.99,433,2021-03-28,east,861.67
lapis morsel,1.99,445,2021-03-28,west,885.55
pink morsel,5.0,495,2021-03-29,north,2475.0
pink morsel,5.0,401,2021-03-29,south,2005.0
pink morsel,5.0,405,2021-03-29,east,2025.0
pink morsel,5.0,453,2021-03-29,west,2265.0
gold morsel,9.99,476,2021-03-29,north,4755.24
gold morsel,9.99,457,2021-03-29,south,4565.43
gold morsel,9.99,466,2021-03-29,east,4655.34
gold morsel,9.99,484,2021-03-29,west,4835.16
magenta morsel,2.5,419,2021-03-29,north,1047.5
magenta morsel,2.5,444,2021-03-29,south,1110.0
magenta morsel,2.5,429,2021-03-29,east,1072.5
magenta morsel,2.5,494,2021-03-29,west,1235.0
chartreuse morsel,3.0,425,2021-03-29,north,1275.0
chartreuse morsel,3.0,493,2021-03-29,south,1479.0
chartreuse morsel,3.0,451,2021-03-29,east,1353.0
chartreuse morsel,3.0,449,2021-03-29,west,1347.0
periwinkle morsel,1.25,454,2021-03-29,north,567.5
periwinkle morsel,1.25,498,2021-03-29,south,622.5
periwinkle morsel,1.25,452,2021-03-29,east,565.0
periwinkle morsel,1.25,403,2021-03-29,west,503.75
vermilion morsel,4.99,463,2021-03-29,north,2310.37
vermilion morsel,4.99,436,2021-03-29,south,2175.64
vermilion morsel,4.99,434,2021-03-29,east,2165.6600000000003
vermilion morsel,4.99,485,2021-03-29,west,2420.15
lapis morsel,1.99,495,2021-03-29,north,985.05
lapis morsel,1.99,405,2021-03-29,south,805.95
lapis morsel,1.99,487,2021-03-29,east,969.13
lapis morsel,1.99,472,2021-03-29,west,939.28
pink morsel,5.0,418,2021-03-30,north,2090.0
pink morsel,5.0,478,2021-03-30,south,2390.0
pink morsel,5.0,482,2021-03-30,east,2410.0
pink morsel,5.0,407,2021-03-30,west,2035.0
gold morsel,9.99,478,2021-03-30,north,4775.22
gold morsel,9.99,449,2021-03-30,south,4485.51
gold morsel,9.99,493,2021-03-30,east,4925.07
gold morsel,9.99,476,2021-03-30,west,4755.24
magenta morsel,2.5,416,2021-03-30,north,1040.0
magenta morsel,2.5,440,2021-03-30,south,1100.0
magenta morsel,2.5,415,2021-03-30,east,1037.5
magenta morsel,2.5,443,2021-03-30,west,1107.5
chartreuse morsel,3.0,483,2021-03-30,north,1449.0
chartreuse morsel,3.0,419,2021-03-30,south,1257.0
chartreuse morsel,3.0,409,2021-03-30,east,1227.0
chartreuse morsel,3.0,453,2021-03-30,west,1359.0
periwinkle morsel,1.25,433,2021-03-30,north,541.25
periwinkle morsel,1.25,480,2021-03-30,south,600.0
periwinkle morsel,1.25,417,2021-03-30,east,521.25
periwinkle morsel,1.25,426,2021-03-30,west,532.5
vermilion morsel,4.99,460,2021-03-30,north,2295.4
vermilion morsel,4.99,495,2021-03-30,south,2470.05
vermilion morsel,4.99,433,2021-03-30,east,2160.67
vermilion morsel,4.99,440,2021-03-30,west,2195.6
lapis morsel,1.99,486,2021-03-30,north,967.14
lapis morsel,1.99,483,2021-03-30,south,961.17
lapis morsel,1.99,401,2021-03-30,east,797.99
lapis morsel,1.99,488,2021-03-30,west,971.12
pink morsel,5.0,495,2021-03-31,north,2475.0
pink morsel,5.0,427,2021-03-31,south,2135.0
pink morsel,5.0,488,2021-03-31,east,2440.0
pink morsel,5.0,421,2021-03-31,west,2105.0
gold morsel,9.99,492,2021-03-31,north,4915.08
gold morsel,9.99,439,2021-03-31,south,4385.61
gold morsel,9.99,491,2021-03-31,east,4905.09
gold morsel,9.99,475,2021-03-31,west,4745.25
magenta morsel,2.5,424,2021-03-31,north,1060.0
magenta morsel,2.5,408,2021-03-31,south,1020.0
magenta morsel,2.5,427,2021-03-31,east,1067.5
magenta morsel,2.5,460,2021-03-31,west,1150.0
chartreuse morsel,3.0,465,2021-03-31,north,1395.0
chartreuse morsel,3.0,478,2021-03-31,south,1434.0
chartreuse morsel,3.0,443,2021-03-31,east,1329.0
chartreuse morsel,3.0,405,2021-03-31,west,1215.0
periwinkle morsel,1.25,415,2021-03-31,north,518.75
periwinkle morsel,1.25,434,2021-03-31,south,542.5
periwinkle morsel,1.25,451,2021-03-31,east,563.75
periwinkle morsel,1.25,450,2021-03-31,west,562.5
vermilion morsel,4.99,457,2021-03-31,north,2280.4300000000003
vermilion morsel,4.99,424,2021-03-31,south,2115.76
vermilion morsel,4.99,485,2021-03-31,east,2420.15
vermilion morsel,4.99,451,2021-03-31,west,2250.4900000000002
lapis morsel,1.99,410,2021-03-31,north,815.9
lapis morsel,1.99,428,2021-03-31,south,851.72
lapis morsel,1.99,446,2021-03-31,east,887.54
lapis morsel,1.99,487,2021-03-31,west,969.13
pink morsel,5.0,481,2021-04-01,north,2405.0
pink morsel,5.0,400,2021-04-01,south,2000.0
pink morsel,5.0,496,2021-04-01,east,2480.0
pink morsel,5.0,499,2021-04-01,west,2495.0
gold morsel,9.99,494,2021-04-01,north,4935.06
gold morsel,9.99,463,2021-04-01,south,4625.37
gold morsel,9.99,428,2021-04-01,east,4275.72
gold morsel,9.99,475,2021-04-01,west,4745.25
magenta morsel,2.5,415,2021-04-01,north,1037.5
magenta morsel,2.5,419,2021-04-01,south,1047.5
magenta morsel,2.5,408,2021-04-01,east,1020.0
magenta morsel,2.5,459,2021-04-01,west,1147.5
chartreuse morsel,3.0,435,2021-04-01,north,1305.0
chartreuse morsel,3.0,454,2021-04-01,south,1362.0
chartreuse morsel,3.0,464,2021-04-01,east,1392.0
chartreuse morsel,3.0,493,2021-04-01,west,1479.0
periwinkle morsel,1.25,421,2021-04-01,north,526.25
periwinkle morsel,1.25,498,2021-04-01,south,622.5
periwinkle morsel,1.25,478,2021-04-01,east,597.5
periwinkle morsel,1.25,417,2021-04-01,west,521.25
vermilion morsel,4.99,492,2021-04-01,north,2455.08
vermilion morsel,4.99,445,2021-04-01,south,2220.55
vermilion morsel,4.99,457,2021-04-01,east,2280.4300000000003
vermilion morsel,4.99,412,2021-04-01,west,2055.88
lapis morsel,1.99,454,2021-04-01,north,903.46
lapis morsel,1.99,440,2021-04-01,south,875.6
lapis morsel,1.99,484,2021-04-01,east,963.16
lapis morsel,1.99,441,2021-04-01,west,877.59
pink morsel,5.0,452,2021-04-02,north,2260.0
pink morsel,5.0,420,2021-04-02,south,2100.0
pink morsel,5.0,496,2021-04-02,east,2480.0
pink morsel,5.0,465,2021-04-02,west,2325.0
gold morsel,9.99,425,2021-04-02,north,4245.75
gold morsel,9.99,471,2021-04-02,south,4705.29
gold morsel,9.99,401,2021-04-02,east,4005.9900000000002
gold morsel,9.99,451,2021-04-02,west,4505.49
magenta morsel,2.5,498,2021-04-02,north,1245.0
magenta morsel,2.5,405,2021-04-02,south,1012.5
magenta morsel,2.5,409,2021-04-02,east,1022.5
magenta morsel,2.5,410,2021-04-02,west,1025.0
chartreuse morsel,3.0,404,2021-04-02,north,1212.0
chartreuse morsel,3.0,422,2021-04-02,south,1266.0
chartreuse morsel,3.0,457,2021-04-02,east,1371.0
chartreuse morsel,3.0,425,2021-04-02,west,1275.0
periwinkle morsel,1.25,441,2021-04-02,north,551.25
periwinkle morsel,1.25,411,2021-04-02,south,513.75
periwinkle morsel,1.25,412,2021-04-02,east,515.0
periwinkle morsel,1.25,482,2021-04-02,west,602.5
vermilion morsel,4.99,471,2021-04-02,north,2350.29
vermilion morsel,4.99,436,2021-04-02,south,2175.64
vermilion morsel,4.99,433,2021-04-02,east,2160.67
vermilion morsel,4.99,446,2021-04-02,west,2225.54
lapis morsel,1.99,492,2021-04-02,north,979.08
lapis morsel,1.99,453,2021-04-02,south,901.47
lapis morsel,1.99,416,2021-04-02,east,827.84
lapis morsel,1.99,404,2021-04-02,west,803.96
pink morsel,5.0,469,2021-04-03,north,2345.0
pink morsel,5.0,401,2021-04-03,south,2005.0
pink morsel,5.0,435,2021-04-03,east,2175.0
pink morsel,5.0,466,2021-04-03,west,2330.0
gold morsel,9.99,425,2021-04-03,north,4245.75
gold morsel,9.99,485,2021-04-03,south,4845.150000000001
gold morsel,9.99,461,2021-04-03,east,4605.39
gold morsel,9.99,447,2021-04-03,west,4465.53
magenta morsel,2.5,408,2021-04-03,north,1020.0
magenta morsel,2.5,445,2021-04-03,south,1112.5
magenta morsel,2.5,400,2021-04-03,east,1000.0
magenta morsel,2.5,466,2021-04-03,west,1165.0
chartreuse morsel,3.0,463,2021-04-03,north,1389.0
chartreuse morsel,3.0,461,2021-04-03,south,1383.0
chartreuse morsel,3.0,468,2021-04-03,east,1404.0
chartreuse morsel,3.0,484,2021-04-03,west,1452.0
periwinkle morsel,1.25,417,2021-04-03,north,521.25
periwinkle morsel,1.25,500,2021-04-03,south,625.0
periwinkle morsel,1.25,418,2021-04-03,east,522.5
periwinkle morsel,1.25,419,2021-04-03,west,523.75
vermilion morsel,4.99,418,2021-04-03,north,2085.82
vermilion morsel,4.99,458,2021-04-03,south,2285.42
vermilion morsel,4.99,478,2021-04-03,east,2385.2200000000003
vermilion morsel,4.99,435,2021-04-03,west,2170.65
lapis morsel,1.99,477,2021-04-03,north,949.23
lapis morsel,1.99,436,2021-04-03,south,867.64
lapis morsel,1.99,438,2021-04-03,east,871.62
lapis morsel,1.99,403,2021-04-03,west,801.97
pink morsel,5.0,496,2021-04-04,north,2480.0
pink morsel,5.0,491,2021-04-04,south,2455.0
pink morsel,5.0,433,2021-04-04,east,2165.0
pink morsel,5.0,471,2021-04-04,west,2355.0
gold morsel,9.99,481,2021-04-04,north,4805.1900000000005
gold morsel,9.99,419,2021-04-04,south,4185.81
gold morsel,9.99,415,2021-04-04,east,4145.85
gold morsel,9.99,452,2021-04-04,west,4515.4800000000005
magenta morsel,2.5,403,2021-04-04,north,1007.5
magenta morsel,2.5,406,2021-04-04,south,1015.0
magenta morsel,2.5,476,2021-04-04,east,1190.0
magenta morsel,2.5,405,2021-04-04,west,1012.5
chartreuse morsel,3.0,487,2021-04-04,north,1461.0
chartreuse morsel,3.0,402,2021-04-04,south,1206.0
chartreuse morsel,3.0,443,2021-04-04,east,1329.0
chartreuse morsel,3.0,406,2021-04-04,west,1218.0
periwinkle morsel,1.25,401,2021-04-04,north,501.25
periwinkle morsel,1.25,403,2021-04-04,south,503.75
periwinkle morsel,1.25,446,2021-04-04,east,557.5
periwinkle morsel,1.25,426,2021-04-04,west,532.5
vermilion morsel,4.99,461,2021-04-04,north,2300.39
vermilion morsel,4.99,428,2021-04-04,south,2135.7200000000003
vermilion morsel,4.99,428,2021-04-04,east,2135.7200000000003
vermilion morsel,4.99,437,2021-04-04,west,2180.63
lapis morsel,1.99,427,2021-04-04,north,849.73
lapis morsel,1.99,465,2021-04-04,south,925.35
lapis morsel,1.99,439,2021-04-04,east,873.61
lapis morsel,1.99,483,2021-04-04,west,961.17
pink morsel,5.0,454,2021-04-05,north,2270.0
pink morsel,5.0,483,2021-04-05,south,2415.0
pink morsel,5.0,430,2021-04-05,east,2150.0
pink morsel,5.0,443,2021-04-05,west,2215.0
gold morsel,9.99,435,2021-04-05,north,4345.650000000001
gold morsel,9.99,444,2021-04-05,south,4435.56
gold morsel,9.99,423,2021-04-05,east,4225.77
gold morsel,9.99,498,2021-04-05,west,4975.02
magenta morsel,2.5,441,2021-04-05,north,1102.5
magenta morsel,2.5,466,2021-04-05,south,1165.0
magenta morsel,2.5,476,2021-04-05,east,1190.0
magenta morsel,2.5,415,2021-04-05,west,1037.5
chartreuse morsel,3.0,492,2021-04-05,north,1476.0
chartreuse morsel,3.0,440,2021-04-05,south,1320.0
chartreuse morsel,3.0,475,2021-04-05,east,1425.0
chartreuse morsel,3.0,464,2021-04-05,west,1392.0
periwinkle morsel,1.25,447,2021-04-05,north,558.75
periwinkle morsel,1.25,469,2021-04-05,south,586.25
periwinkle morsel,1.25,482,2021-04-05,east,602.5
periwinkle morsel,1.25,493,2021-04-05,west,616.25
vermilion morsel,4.99,439,2021-04-05,north,2190.61
vermilion morsel,4.99,446,2021-04-05,south,2225.54
vermilion morsel,4.99,487,2021-04-05,east,2430.13
vermilion morsel,4.99,416,2021-04-05,west,2075.84
lapis morsel,1.99,400,2021-04-05,north,796.0
lapis morsel,1.99,492,2021-04-05,south,979.08
lapis morsel,1.99,400,2021-04-05,east,796.0
lapis morsel,1.99,433,2021-04-05,west,861.67
pink morsel,5.0,488,2021-04-06,north,2440.0
pink morsel,5.0,487,2021-04-06,south,2435.0
pink morsel,5.0,451,2021-04-06,east,2255.0
pink morsel,5.0,452,2021-04-06,west,2260.0
gold morsel,9.99,460,2021-04-06,north,4595.400000000001
gold morsel,9.99,463,2021-04-06,south,4625.37
gold morsel,9.99,426,2021-04-06,east,4255.74
gold morsel,9.99,452,2021-04-06,west,4515.4800000000005
magenta morsel,2.5,435,2021-04-06,north,1087.5
magenta morsel,2.5,490,2021-04-06,south,1225.0
magenta morsel,2.5,446,2021-04-06,east,1115.0
magenta morsel,2.5,445,2021-04-06,west,1112.5
chartreuse morsel,3.0,411,2021-04-06,north,1233.0
chartreuse morsel,3.0,472,2021-04-06,south,1416.0
chartreuse morsel,3.0,422,2021-04-06,east,1266.0
chartreuse morsel,3.0,456,2021-04-06,west,1368.0
periwinkle morsel,1.25,439,2021-04-06,north,548.75
periwinkle morsel,1.25,442,2021-04-06,south,552.5
periwinkle morsel,1.25,437,2021-04-06,east,546.25
periwinkle morsel,1.25,401,2021-04-06,west,501.25
vermilion morsel,4.99,453,2021-04-06,north,2260.4700000000003
vermilion morsel,4.99,458,2021-04-06,south,2285.42
vermilion morsel,4.99,457,2021-04-06,east,2280.4300000000003
vermilion morsel,4.99,431,2021-04-06,west,2150.69
lapis morsel,1.99,491,2021-04-06,north,977.09
lapis morsel,1.99,407,2021-04-06,south,809.93
lapis morsel,1.99,497,2021-04-06,east,989.03
